incident_number,call_type,call_type_group,call_time,Street,call_origin,mental_health,drug_related,dv_related,alcohol_related,Area,AreaName,Latitude,Longitude,Hour,DayOfWeek
19BU008840,Ordinance Violation - Other,Quality of Life,5/5/19 16:59,Pine St,Phone,0,0,0,0,D,Downtown,44.4760758,-73.21652816,4:00 PM,Sunday
19BU008841,Assist - Agency,Assist,5/5/19 17:00,Manhattan Dr,Officer/Radio,0,0,0,0,NA,NA,44.48970417,-73.21419828,5:00 PM,Sunday
19BU008842,Foot Patrol,Public Service,5/5/19 17:21,City Hall Park,Officer/Radio,0,0,0,0,D,Downtown,44.4764555,-73.21345497,5:00 PM,Sunday
19BU008843,Foot Patrol,Public Service,5/5/19 17:43,Church Street Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.4797748,-73.21324908,5:00 PM,Sunday
19BU008844,Foot Patrol,Public Service,5/5/19 17:45,Church Street Marketplace,Phone,0,0,0,0,D,Downtown,44.47755844,-73.21327564,5:00 PM,Sunday
19BU008845,Alarm,Public Service,5/5/19 17:47,N Winooski Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48231417,-73.2129668,5:00 PM,Sunday
19BU008846,Found/Lost Property,Public Service,5/5/19 17:55,Church St/Main St,Officer/Radio,0,0,0,0,D,Downtown,44.47588184,-73.21105813,5:00 PM,Sunday
19BU008847,Foot Patrol,Public Service,5/5/19 18:09,Marketplace,Phone,0,0,0,0,D,Downtown,44.47879086,-73.2142214,6:00 PM,Sunday
19BU008848,Motor Vehicle Complaint,Motor Vehicle,5/5/19 18:19,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.50919023,-73.24790166,6:00 PM,Sunday
19BU008849,Threats/Harassment,Other,5/5/19 18:20,Bank St,911,0,0,1,0,D,Downtown,44.47875599,-73.21368586,6:00 PM,Sunday
19BU008850,Motor Vehicle Complaint,Motor Vehicle,5/5/19 19:09,Main St/S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.47630291,-73.21177106,7:00 PM,Sunday
19BU009237,Larceny - from Building,Property,5/5/19 19:23,S Winooski Ave,Online Report,0,0,0,0,D,Downtown,44.4759929,-73.21183586,7:00 PM,Sunday
19BU008851,Welfare Check,Public Service,5/5/19 19:36,Staniford Rd,Phone,0,0,0,0,A,NewNorthEnd,44.507432,-73.25808124,7:00 PM,Sunday
19BU008852,Runaway,Public Service,5/5/19 19:41,Main St/S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.47794898,-73.21245362,7:00 PM,Sunday
19BU008853,Suspicious Event,Public Service,5/5/19 19:48,College St,Phone,0,0,0,0,D,Downtown,44.47558775,-73.2127682,7:00 PM,Sunday
19BU008854,Assault - Simple,Assault,5/5/19 20:10,Main St,Phone,0,0,0,1,D,Downtown,44.47537807,-73.20877082,8:00 PM,Sunday
19BU009241,Accident - LSA,Motor Vehicle,5/5/19 20:29,S Williams St,Online Report,0,0,0,0,C,UniversityHillSection,44.47787091,-73.20395931,8:00 PM,Sunday
19BU008855,Suspicious Event,Public Service,5/5/19 20:37,Flynn Ave,Phone,0,0,0,0,E,SouthEnd,44.45589325,-73.21929977,8:00 PM,Sunday
19BU008856,Ordinance Violation - Other,Quality of Life,5/5/19 20:43,Pomeroy St,Phone,0,0,0,0,C,UniversityHillSection,44.48818039,-73.2050581,8:00 PM,Sunday
19BU008857,Threats/Harassment,Other,5/5/19 20:48,North St,Phone,0,0,0,0,B,OldNorthEnd,44.48549641,-73.21376889,8:00 PM,Sunday
19BU008858,Threats/Harassment,Other,5/5/19 20:50,Manhattan Dr,Phone,0,0,0,0,B,OldNorthEnd,44.48883991,-73.21400651,8:00 PM,Sunday
19BU008859,Assist - Agency,Assist,5/5/19 21:06,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.50847285,-73.24679993,9:00 PM,Sunday
19BU008860,Parking,Motor Vehicle,5/5/19 21:10,St Paul St/Main St,Phone,0,0,0,0,D,Downtown,44.47774539,-73.21203618,9:00 PM,Sunday
19BU008861,Disturbance,Quality of Life,5/5/19 21:11,S Union St,Phone,0,0,0,0,C,UniversityHillSection,44.48126344,-73.20762021,9:00 PM,Sunday
19BU008862,Disturbance,Quality of Life,5/5/19 21:17,Pitkin St/Strong St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48819612,-73.2221329,9:00 PM,Sunday
19BU008863,Motor Vehicle Complaint,Motor Vehicle,5/5/19 21:28,Colchester Ave,911,0,0,0,0,C,UniversityHillSection,44.48350952,-73.19405173,9:00 PM,Sunday
19BU008864,Disturbance,Quality of Life,5/5/19 21:31,Manhattan Dr,Phone,0,0,1,0,B,OldNorthEnd,44.48697456,-73.2150563,9:00 PM,Sunday
19BU008865,Assist - Public,Public Service,5/5/19 22:20,Lake St,Phone,0,0,0,0,B,OldNorthEnd,44.48357219,-73.22470261,10:00 PM,Sunday
19BU008866,Assist - Public,Public Service,5/5/19 22:28,North Ave,911,0,0,0,0,A,NewNorthEnd,44.50782964,-73.24718637,10:00 PM,Sunday
19BU008867,Domestic Disturbance,Domestic,5/5/19 23:02,NA,911,0,0,1,0,E,SouthEnd,NA,NA,11:00 PM,Sunday
19BU008868,Suspicious Event,Public Service,5/5/19 23:35,Spruce St/St Paul St,Phone,0,0,0,0,E,SouthEnd,44.47056941,-73.21319354,11:00 PM,Sunday
19BU008869,Assist - Agency,Assist,5/5/19 23:53,Main St/St Paul St,Phone,0,0,1,0,D,Downtown,44.47635117,-73.21357345,11:00 PM,Sunday
19BU008870,Assist - K9,Assist,5/6/19 0:28,Pearl St,Phone,0,0,0,0,NA,NA,44.49627119,-73.12257085,12:00 AM,Monday
19BU008871,Traffic,Motor Vehicle,5/6/19 1:26,S Winooski Ave/College St,Officer/Radio,0,0,0,0,D,Downtown,44.47831169,-73.2104762,1:00 AM,Monday
19BU008872,Suspicious Event,Public Service,5/6/19 4:57,S Winooski Ave,Phone,0,1,0,0,D,Downtown,44.47796015,-73.20966998,4:00 AM,Monday
19BU008873,Intoxication,Quality of Life,5/6/19 5:27,Berry St,Phone,0,0,0,0,B,OldNorthEnd,44.4860591,-73.22610769,5:00 AM,Monday
19BU008874,Assist - Public,Public Service,5/6/19 7:06,North St,911,0,0,0,0,B,OldNorthEnd,44.48584711,-73.21647001,7:00 AM,Monday
19BU009242,Found/Lost Property,Public Service,5/6/19 7:12,Maple St/Battery St,Online Report,0,0,0,0,E,SouthEnd,44.47323373,-73.22006493,7:00 AM,Monday
19BU008875,Animal Problem,Animal,5/6/19 7:15,Riversedge Dr,Phone,0,0,0,0,NA,NA,44.52047154,-73.25722088,7:00 AM,Monday
19BU008876,Animal Problem,Animal,5/6/19 7:19,Flynn Ave/Pine St,Phone,0,0,0,0,E,SouthEnd,44.45668446,-73.21511624,7:00 AM,Monday
19BU008877,Alarm,Public Service,5/6/19 7:32,Church St,Phone,0,0,0,0,D,Downtown,44.4774872,-73.21355405,7:00 AM,Monday
19BU008878,Lockdown Drill,Administrative,5/6/19 8:22,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.51350211,-73.24857056,8:00 AM,Monday
19BU008879,Animal Problem,Animal,5/6/19 8:40,Pitkin St/Manhattan Dr,Phone,0,0,0,0,B,OldNorthEnd,44.48783942,-73.22039657,8:00 AM,Monday
19BU008880,Robbery,Assault,5/6/19 8:43,S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.47667103,-73.20932099,8:00 AM,Monday
19BU008881,Animal Problem,Animal,5/6/19 8:58,Starr Farm Dog Park,Phone,0,0,0,0,A,NewNorthEnd,44.51490787,-73.26605801,8:00 AM,Monday
19BU008882,Suspicious Event,Public Service,5/6/19 9:05,North St,Phone,0,0,0,0,C,UniversityHillSection,44.48390106,-73.20662945,9:00 AM,Monday
19BU008883,Alarm,Public Service,5/6/19 9:06,N Winooski Ave,Phone,0,0,0,0,Airport,UniversityHillSection,44.48124357,-73.21268121,9:00 AM,Monday
19BU009246,Accident - LSA,Motor Vehicle,5/6/19 9:49,Biap,Online Report,0,0,0,0,,,44.46847445,-73.15632959,9:00 AM,Monday
19BU008884,Community Outreach,Public Service,5/6/19 9:53,North St,Phone,0,0,0,0,C,UniversityHillSection,44.48523054,-73.20143071,9:00 AM,Monday
19BU008885,Assist - Agency,Assist,5/6/19 10:19,Colchester Ave,Phone,0,0,0,0,Airport,UniversityHillSection,44.47792879,-73.19381238,10:00 AM,Monday
19BU008886,Accident - Non-Investigated,Motor Vehicle,5/6/19 10:24,Maple St,Phone,0,0,0,0,D,Downtown,44.47326209,-73.21357142,10:00 AM,Monday
19BU008887,Alarm,Public Service,5/6/19 10:27,Colchester Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48603592,-73.18868402,10:00 AM,Monday
19BU008888,Juvenile Problem,Public Service,5/6/19 10:33,NA,Phone,0,0,0,0,A,NewNorthEnd,NA,NA,10:00 AM,Monday
19BU009247,Accident - LSA,Motor Vehicle,5/6/19 10:45,Cherry St.,Online Report,0,0,0,0,D,Downtown,44.47971272,-73.2148091,10:00 AM,Monday
19BU008889,Ordinance Violation - Other,Quality of Life,5/6/19 10:55,Meridian St/Sunset Dr,Phone,0,0,0,0,A,NewNorthEnd,44.51784656,-73.25222073,10:00 AM,Monday
19BU008890,Ordinance Violation - Other,Quality of Life,5/6/19 11:29,City Hall Park,Phone,0,0,0,0,D,Downtown,44.47485157,-73.21249232,11:00 AM,Monday
19BU008891,Found/Lost Property,Public Service,5/6/19 11:38,Pearl St/N Union St,Phone,0,0,0,0,Airport,UniversityHillSection,44.47857052,-73.2081834,11:00 AM,Monday
19BU008892,Welfare Check,Public Service,5/6/19 11:42,St Louis St,Phone,0,0,0,0,Airport,OldNorthEnd,44.48721297,-73.21125098,11:00 AM,Monday
19BU008893,Accident - Property damage only,Motor Vehicle,5/6/19 11:44,S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.47327463,-73.21230227,11:00 AM,Monday
19BU008894,Community Outreach,Public Service,5/6/19 11:47,Institute Rd,Phone,0,0,0,0,A,NewNorthEnd,44.49555209,-73.23601307,11:00 AM,Monday
19BU008895,Assist - Agency,Assist,5/6/19 11:50,Institute Rd,Phone,0,0,0,0,A,NewNorthEnd,44.4954091,-73.23628353,11:00 AM,Monday
19BU008896,Assist - Public,Public Service,5/6/19 11:55,Sherman St,Phone,0,0,0,0,B,OldNorthEnd,44.48124641,-73.2179929,11:00 AM,Monday
19BU008897,Found/Lost Property,Public Service,5/6/19 12:18,Airport Dr,Phone,0,0,0,0,Airport,,44.46843335,-73.15578093,12:00 PM,Monday
19BU008898,Assist - Agency,Assist,5/6/19 12:19,Colchester Ave,Phone,0,0,0,0,C,UniversityHillSection,44.47942914,-73.19242388,12:00 PM,Monday
19BU008899,Intoxication,Quality of Life,5/6/19 12:27,Leddy Park,Phone,0,0,0,0,A,NewNorthEnd,44.50318869,-73.24926833,12:00 PM,Monday
19BU008900,Foot Patrol,Public Service,5/6/19 12:37,Marketplace,Phone,0,0,0,0,D,Downtown,44.47970404,-73.21136022,12:00 PM,Monday
19BU008901,Foot Patrol,Public Service,5/6/19 12:44,Marketplace,Phone,0,0,0,0,D,Downtown,44.4765384,-73.21154837,12:00 PM,Monday
19BU008902,Community Outreach,Public Service,5/6/19 12:58,S Williams St,Officer/Radio,0,0,0,0,C,UniversityHillSection,44.48098113,-73.20482217,12:00 PM,Monday
19BU009251,Larceny - from Building,Property,5/6/19 13:10,Park St,Online Report,0,0,0,0,B,OldNorthEnd,44.4831188,-73.2204575,1:00 PM,Monday
19BU008903,Assist - Other,Assist,5/6/19 13:16,Main St,Phone,0,0,0,0,D,Downtown,44.47576874,-73.21146394,1:00 PM,Monday
19BU008904,Suspicious Event,Public Service,5/6/19 13:30,Airport Dr,Phone,0,0,0,0,Airport,,44.46895492,-73.15384107,1:00 PM,Monday
19BU008905,Motor Vehicle Complaint,Motor Vehicle,5/6/19 13:37,Manhattan Dr/N Champlain St,Phone,0,0,0,0,B,OldNorthEnd,44.48653984,-73.21649806,1:00 PM,Monday
19BU008906,Assist - Agency,Assist,5/6/19 13:37,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.50823506,-73.24724725,1:00 PM,Monday
19BU008907,Found/Lost Property,Public Service,5/6/19 13:44,North Ave,In Person,0,0,0,0,B,OldNorthEnd,44.48184558,-73.22012905,1:00 PM,Monday
19BU008908,Lockdown Drill,Administrative,5/6/19 13:49,North Ave,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.51522626,-73.26124863,1:00 PM,Monday
19BU008909,Foot Patrol,Public Service,5/6/19 14:03,Marketplace,Phone,0,0,0,0,D,Downtown,44.47932867,-73.21425046,2:00 PM,Monday
19BU008910,Assault - Simple,Assault,5/6/19 14:30,Cherry St/St Paul St,911,0,0,0,0,D,Downtown,44.47750747,-73.21262945,2:00 PM,Monday
19BU008911,Disturbance,Quality of Life,5/6/19 14:54,Main St/St Paul St,Phone,0,0,0,0,D,Downtown,44.47668925,-73.21351519,2:00 PM,Monday
19BU008912,Subpoena Service,Court Order,5/6/19 14:58,Village Green,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.50478392,-73.23503951,2:00 PM,Monday
19BU008913,Subpoena Service,Court Order,5/6/19 15:00,Pearl St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48161285,-73.21542026,3:00 PM,Monday
19BU008914,Subpoena Service,Court Order,5/6/19 15:01,South Meadow Dr,Officer/Radio,0,0,0,0,NA,NA,44.44640309,-73.21373989,3:00 PM,Monday
19BU008915,Intoxication,Quality of Life,5/6/19 15:03,N Winooski Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48408914,-73.21157609,3:00 PM,Monday
19BU008916,Subpoena Service,Court Order,5/6/19 15:03,Buell St,Officer/Radio,0,0,0,0,D,Downtown,44.47915987,-73.2095442,3:00 PM,Monday
19BU008917,Subpoena Service,Court Order,5/6/19 15:04,Valade Pk,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.52372671,-73.25632808,3:00 PM,Monday
19BU008918,Traffic,Motor Vehicle,5/6/19 15:06,North St/N Union St,Phone,0,0,0,0,C,UniversityHillSection,44.48551241,-73.20918751,3:00 PM,Monday
19BU008919,Ordinance Violation - Other,Quality of Life,5/6/19 15:18,Elmwood Ave/Grant St,Officer/Radio,0,0,0,1,B,OldNorthEnd,44.48266553,-73.2132019,3:00 PM,Monday
19BU008920,SRO Activity,Public Service,5/6/19 15:23,Institute Rd,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.49742229,-73.23558243,3:00 PM,Monday
19BU008921,Foot Patrol,Public Service,5/6/19 15:24,Church Street Marketplace,Phone,0,0,0,0,D,Downtown,44.47933321,-73.213825,3:00 PM,Monday
19BU008922,Found/Lost Property,Public Service,5/6/19 15:32,Cherry St,Phone,0,0,0,0,D,Downtown,44.4786866,-73.21153233,3:00 PM,Monday
19BU008923,Assist - Agency,Assist,5/6/19 15:36,North St,Phone,0,0,0,0,C,UniversityHillSection,44.48357964,-73.21060623,3:00 PM,Monday
19BU008924,Accident - Non-Investigated,Motor Vehicle,5/6/19 15:41,George St/Pearl St,In Person,0,0,0,0,D,Downtown,44.48063737,-73.21572074,3:00 PM,Monday
19BU008925,Suspicious Event,Public Service,5/6/19 15:53,Pearl St,Phone,0,0,0,0,D,Downtown,44.48026381,-73.21165775,3:00 PM,Monday
19BU008926,Larceny - from Building,Property,5/6/19 15:55,Cherry St,Phone,0,0,0,0,D,Downtown,44.47952473,-73.21746331,3:00 PM,Monday
19BU008927,Animal Problem,Animal,5/6/19 16:01,Pine St,Phone,0,0,0,0,E,SouthEnd,44.44600134,-73.21533295,4:00 PM,Monday
19BU008928,Mental Health Issue,Public Service,5/6/19 16:01,S Winooski Ave,Phone,1,0,0,0,D,Downtown,44.47891927,-73.21033711,4:00 PM,Monday
19BU008929,Illegal Dumping,Quality of Life,5/6/19 16:05,Shelburne St,Phone,0,0,0,0,NA,NA,44.45240635,-73.20761528,4:00 PM,Monday
19BU008930,Trespass,Other,5/6/19 16:08,N Champlain St,Phone,0,0,0,0,B,OldNorthEnd,44.48118472,-73.21681315,4:00 PM,Monday
19BU008931,Community Outreach,Public Service,5/6/19 16:11,Main St/S Union St,Officer/Radio,0,0,0,0,D,Downtown,44.4740714,-73.20824976,4:00 PM,Monday
19BU008932,Accident - Property damage only,Motor Vehicle,5/6/19 16:22,Pine St/College St,Phone,0,0,0,0,D,Downtown,44.47767954,-73.21460418,4:00 PM,Monday
19BU008933,Sexual Assault,Assault,5/6/19 16:27,NA,Phone,0,0,0,0,A,NewNorthEnd,NA,NA,4:00 PM,Monday
19BU008934,Motor Vehicle Complaint,Motor Vehicle,5/6/19 16:39,Rt 127/Beltline,Phone,0,0,0,0,D,Downtown,44.48141722,-73.2187078,4:00 PM,Monday
19BU003308,Community Outreach,Public Service,5/6/19 16:40,Cherry St,Phone,0,0,1,0,D,Downtown,44.47801727,-73.21612654,4:00 PM,Monday
19BU008935,Assist - Agency,Assist,5/6/19 17:39,S Meadow Dr,Officer/Radio,0,0,0,0,E,SouthEnd,44.4502034,-73.21088169,5:00 PM,Monday
19BU008936,Traffic,Motor Vehicle,5/6/19 17:43,Riverside Ave/N Prospect St,Officer/Radio,0,0,0,0,C,UniversityHillSection,44.49065814,-73.201087,5:00 PM,Monday
19BU008937,Ordinance Violation - Other,Quality of Life,5/6/19 17:45,College St,Phone,0,0,0,1,D,Downtown,44.47740447,-73.20976896,5:00 PM,Monday
19BU008938,Suspicious Event,Public Service,5/6/19 17:51,Cherry St,Phone,0,0,0,0,D,Downtown,44.48122075,-73.21075997,5:00 PM,Monday
19BU008939,Foot Patrol,Public Service,5/6/19 17:51,Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47610336,-73.2142396,5:00 PM,Monday
19BU008940,Animal Problem,Animal,5/6/19 17:54,Pine St,Phone,0,0,0,0,E,SouthEnd,44.47383371,-73.2131201,5:00 PM,Monday
19BU008941,Accident - LSA,Motor Vehicle,5/6/19 17:54,Adams St,911,0,0,0,0,E,SouthEnd,44.47210632,-73.21123859,5:00 PM,Monday
19BU008942,Foot Patrol,Public Service,5/6/19 18:00,Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47763042,-73.21335153,6:00 PM,Monday
19BU008943,Intoxication,Quality of Life,5/6/19 18:14,Oakledge Park,Phone,0,0,0,1,E,SouthEnd,44.4541412,-73.22719878,6:00 PM,Monday
19BU008944,Suspicious Event,Public Service,5/6/19 18:19,Main St/University Pl,Phone,0,0,0,0,C,UniversityHillSection,44.47761612,-73.19787987,6:00 PM,Monday
19BU008945,Ordinance Violation - Other,Quality of Life,5/6/19 18:20,Main St/S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.47415665,-73.21240794,6:00 PM,Monday
19BU008946,Alarm,Public Service,5/6/19 18:39,Battery St  300,Phone,0,0,0,0,D,Downtown,44.47294388,-73.22006949,6:00 PM,Monday
19BU008947,Roadway Hazard,Motor Vehicle,5/6/19 18:43,Pine St/Main St,Phone,0,0,0,0,D,Downtown,44.47678517,-73.21530726,6:00 PM,Monday
19BU008948,Threats/Harassment,Other,5/6/19 19:14,North Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48039247,-73.22272454,7:00 PM,Monday
19BU008949,Foot Patrol,Public Service,5/6/19 19:25,North St/Rose St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.4843948,-73.21632194,7:00 PM,Monday
19BU008950,Assist - Agency,Assist,5/6/19 19:32,Church St,Officer/Radio,0,0,0,0,D,Downtown,44.47757446,-73.21281333,7:00 PM,Monday
19BU008951,Accident - Property damage only,Motor Vehicle,5/6/19 19:41,Pearl St,Phone,0,0,0,0,B,OldNorthEnd,44.4798812,-73.21739232,7:00 PM,Monday
19BU008952,Intoxication,Quality of Life,5/6/19 20:05,Waterfront Park,Phone,0,0,0,1,D,Downtown,44.4806074,-73.22019949,8:00 PM,Monday
19BU008953,Animal Problem,Animal,5/6/19 20:52,Fletcher Pl,911,0,0,0,0,C,UniversityHillSection,44.48038312,-73.19585939,8:00 PM,Monday
19BU008954,Mental Health Issue,Public Service,5/6/19 21:06,S Union St,Phone,0,0,0,0,D,Downtown,44.47423622,-73.20840225,9:00 PM,Monday
19BU008955,Traffic,Motor Vehicle,5/6/19 21:16,Adams St / St Paul St,Officer/Radio,0,0,0,0,E,SouthEnd,44.47089925,-73.21335616,9:00 PM,Monday
19BU008956,Alarm,Public Service,5/6/19 21:19,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.50823998,-73.24602477,9:00 PM,Monday
19BU008957,Foot Patrol,Public Service,5/6/19 21:46,Marketplace,Phone,0,0,0,0,D,Downtown,44.47866786,-73.21167797,9:00 PM,Monday
19BU008958,Traffic,Motor Vehicle,5/6/19 22:29,Riverside Ave/Hillside Ter,Officer/Radio,0,0,0,0,C,UniversityHillSection,44.48930403,-73.19608869,10:00 PM,Monday
19BU008959,Welfare Check,Public Service,5/6/19 22:40,Institute Rd,Phone,0,0,0,0,B,OldNorthEnd,44.49307796,-73.23422732,10:00 PM,Monday
19BU009258,Accident - Property damage only,Motor Vehicle,5/6/19 22:48,S Winooski Ave,Online Report,0,0,0,0,D,Downtown,44.47987491,-73.2117976,10:00 PM,Monday
19BU008960,Traffic,Motor Vehicle,5/6/19 22:49,Riverside Ave/Hillside Ter,Phone,0,0,0,0,C,UniversityHillSection,44.48951964,-73.19901237,10:00 PM,Monday
19BU008961,Alarm,Public Service,5/6/19 23:28,S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.48078622,-73.21238831,11:00 PM,Monday
19BU008962,Noise,Quality of Life,5/6/19 23:31,N Winooski Ave,Phone,0,0,0,0,C,UniversityHillSection,44.49020429,-73.20588816,11:00 PM,Monday
19BU008963,DUI,Motor Vehicle,5/7/19 1:12,Manhattan Dr/St Louis St,Phone,0,0,0,1,B,OldNorthEnd,44.49246922,-73.21160649,1:00 AM,Tuesday
19BU008964,Intoxication,Quality of Life,5/7/19 2:21,Church St/Main St,Officer/Radio,0,0,0,1,D,Downtown,44.47514234,-73.21303939,2:00 AM,Tuesday
19BU008965,Trespass,Other,5/7/19 3:06,Pearl St,911,0,0,0,0,B,OldNorthEnd,44.48068357,-73.21897193,3:00 AM,Tuesday
19BU008966,Trespass,Other,5/7/19 5:08,College St,Phone,0,0,0,0,D,Downtown,44.47774485,-73.21426304,5:00 AM,Tuesday
19BU008967,Suspicious Event,Public Service,5/7/19 8:29,Pearl St,911,0,0,0,0,B,OldNorthEnd,44.47912621,-73.21566313,8:00 AM,Tuesday
19BU008968,Vandalism,Property,5/7/19 9:33,Church St,Phone,0,0,0,0,D,Downtown,44.47654507,-73.21412488,9:00 AM,Tuesday
19BU008969,Trespass,Other,5/7/19 9:54,N Champlain St,Phone,0,0,0,0,B,OldNorthEnd,44.48547815,-73.21752235,9:00 AM,Tuesday
19BU008970,Accident - Non-Investigated,Motor Vehicle,5/7/19 10:19,College St/S Union St,Phone,0,0,0,0,D,Downtown,44.47898892,-73.2080582,10:00 AM,Tuesday
19BU008971,Trespass,Other,5/7/19 10:30,Oakledge Park,Phone,0,0,0,0,E,SouthEnd,44.45246986,-73.22605182,10:00 AM,Tuesday
19BU009260,Accident - Property damage only,Motor Vehicle,5/7/19 10:54,Main St,Online Report,0,0,0,0,C,UniversityHillSection,44.47681155,-73.20257019,10:00 AM,Tuesday
19BU009262,Larceny - Other,Property,5/7/19 11:10,Pearl St,Online Report,0,0,0,0,C,UniversityHillSection,44.48152203,-73.20805514,11:00 AM,Tuesday
19BU008973,Found/Lost Property,Public Service,5/7/19 11:37,Elmwood Ave/North St,Phone,0,0,0,0,B,OldNorthEnd,44.48535572,-73.21469808,11:00 AM,Tuesday
19BU008974,Juvenile Problem,Public Service,5/7/19 11:49,NA,Officer/Radio,0,0,0,0,A,NewNorthEnd,NA,NA,11:00 AM,Tuesday
19BU008975,Trespass,Other,5/7/19 12:03,Church St,Phone,0,0,0,0,D,Downtown,44.48047024,-73.21448551,12:00 PM,Tuesday
19BU008976,Overdose,Drugs,5/7/19 12:23,Lake St,911,0,1,0,1,B,OldNorthEnd,44.48462834,-73.22131387,12:00 PM,Tuesday
19BU008977,Assist – Motorist,Motor Vehicle,5/7/19 12:31,Main St/S Willard St,Phone,0,0,0,0,C,UniversityHillSection,44.47520592,-73.20542299,12:00 PM,Tuesday
19BU008978,Trespass,Other,5/7/19 12:32,St Paul St,Phone,0,0,0,0,D,Downtown,44.47918635,-73.21197254,12:00 PM,Tuesday
19BU008980,Traffic,Motor Vehicle,5/7/19 12:57,St Paul St/College st,Officer/Radio,0,0,0,0,D,Downtown,44.47741787,-73.21349753,12:00 PM,Tuesday
19BU008981,Trespass,Other,5/7/19 13:00,Park St,Phone,0,0,0,0,B,OldNorthEnd,44.48076164,-73.21852833,1:00 PM,Tuesday
19BU008982,Suspicious Event,Public Service,5/7/19 13:33,Loomis St,Phone,0,0,0,1,C,UniversityHillSection,44.48195785,-73.20646637,1:00 PM,Tuesday
19BU008984,Assist - Agency,Assist,5/7/19 14:05,Main St,Phone,1,0,0,0,D,Downtown,44.47506401,-73.2108266,2:00 PM,Tuesday
19BU008986,Disturbance,Quality of Life,5/7/19 14:39,Institute Rd,Phone,0,0,0,0,A,NewNorthEnd,44.4960715,-73.23626344,2:00 PM,Tuesday
19BU008987,Suspicious Event,Public Service,5/7/19 14:45,Cherry St,Phone,0,0,0,0,D,Downtown,44.47915461,-73.21800246,2:00 PM,Tuesday
19BU008988,Welfare Check,Public Service,5/7/19 14:52,Pine St,Phone,0,0,0,0,E,SouthEnd,44.45505023,-73.21631322,2:00 PM,Tuesday
19BU008991,Vandalism,Property,5/7/19 15:10,Main St,Phone,0,0,0,0,D,Downtown,44.4737003,-73.20950301,3:00 PM,Tuesday
19BU008992,Suspicious Event,Public Service,5/7/19 15:28,Main St,Phone,0,0,0,0,D,Downtown,44.47607889,-73.21010817,3:00 PM,Tuesday
19BU008994,Threats/Harassment,Other,5/7/19 15:42,Pearl St,Phone,0,0,0,0,B,OldNorthEnd,44.48178474,-73.21018554,3:00 PM,Tuesday
19BU008996,Traffic,Motor Vehicle,5/7/19 15:55,Riverside Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48627483,-73.19618441,3:00 PM,Tuesday
19BU008998,Threats/Harassment,Other,5/7/19 16:02,S Champlain St,Phone,1,0,0,0,E,SouthEnd,44.47232695,-73.218467,4:00 PM,Tuesday
19BU008999,Mental Health Issue,Public Service,5/7/19 16:32,Park St,Phone,0,0,0,0,NA,NA,44.47981689,-73.21853901,4:00 PM,Tuesday
19BU009000,Assist - K9,Assist,5/7/19 16:46,Main St/S Union St,Phone,0,0,0,0,D,Downtown,44.47435362,-73.21041506,4:00 PM,Tuesday
19BU009001,Assist - Agency,Assist,5/7/19 16:48,N Winooski Ave,Phone,0,0,0,1,B,OldNorthEnd,44.48937075,-73.20719059,4:00 PM,Tuesday
